1_3 	 42.046514 	 100.000000 	 20.000000 	 12.876282 	 75.000000 
1_61 	 87.893095 	 100.000000 	 20.000000 	 13.023522 	 100.000000 
1_25 	 46.651710 	 100.000000 	 20.000000 	 13.085277 	 100.000000 
1_51 	 43.461575 	 100.000000 	 20.000000 	 13.237111 	 75.000000 
1_20 	 59.610312 	 100.000000 	 20.000000 	 13.265798 	 100.000000 
1_53 	 25.580774 	 100.000000 	 20.000000 	 13.528858 	 100.000000 
1_7 	 71.080268 	 100.000000 	 20.000000 	 13.651631 	 100.000000 
1_39 	 99.629897 	 100.000000 	 20.000000 	 13.979530 	 100.000000 
1_56 	 36.356608 	 100.000000 	 20.000000 	 13.986069 	 75.000000 
1_44 	 47.050719 	 100.000000 	 20.000000 	 14.112711 	 100.000000 
1_57 	 74.088099 	 100.000000 	 20.000000 	 14.655427 	 100.000000 
1_28 	 89.910287 	 100.000000 	 20.000000 	 14.786747 	 100.000000 
1_22 	 82.896662 	 100.000000 	 20.000000 	 14.829839 	 100.000000 
1_71 	 58.066311 	 100.000000 	 20.000000 	 15.246821 	 100.000000 
1_32 	 54.002736 	 100.000000 	 20.000000 	 15.562985 	 75.000000 
1_43 	 47.963178 	 100.000000 	 20.000000 	 16.040093 	 100.000000 
1_58 	 77.204451 	 100.000000 	 20.000000 	 16.140918 	 100.000000 
1_27 	 12.706932 	 100.000000 	 20.000000 	 16.262188 	 100.000000 
1_82 	 58.047112 	 100.000000 	 20.000000 	 16.273006 	 100.000000 
1_62 	 50.453294 	 100.000000 	 20.000000 	 16.514734 	 100.000000 
1_79 	 34.787428 	 100.000000 	 20.000000 	 16.874569 	 100.000000 
1_74 	 96.553511 	 100.000000 	 20.000000 	 16.970136 	 100.000000 
1_14 	 44.074300 	 100.000000 	 20.000000 	 17.064755 	 100.000000 
1_19 	 11.191602 	 100.000000 	 20.000000 	 17.125188 	 100.000000 
1_13 	 31.978699 	 100.000000 	 20.000000 	 17.336012 	 75.000000 
1_38 	 53.919791 	 100.000000 	 20.000000 	 17.556104 	 75.000000 
1_60 	 73.095737 	 100.000000 	 20.000000 	 18.086124 	 100.000000 
1_11 	 51.871894 	 100.000000 	 20.000000 	 18.233879 	 100.000000 
1_108 	 71.112901 	 100.000000 	 20.000000 	 18.290240 	 75.000000 
1_69 	 92.484033 	 100.000000 	 20.000000 	 18.345245 	 100.000000 
1_110 	 88.425169 	 100.000000 	 20.000000 	 18.494581 	 100.000000 
1_41 	 65.343860 	 100.000000 	 20.000000 	 18.556222 	 100.000000 
1_76 	 61.876864 	 100.000000 	 20.000000 	 18.581809 	 75.000000 
1_116 	 36.789531 	 100.000000 	 20.000000 	 18.954930 	 100.000000 
1_42 	 53.024823 	 100.000000 	 20.000000 	 19.342400 	 75.000000 
1_85 	 61.229997 	 100.000000 	 20.000000 	 19.534984 	 75.000000 
1_88 	 23.656990 	 100.000000 	 20.000000 	 19.563571 	 75.000000 
1_65 	 89.644866 	 100.000000 	 20.000000 	 19.661970 	 100.000000 
1_117 	 14.287144 	 100.000000 	 20.000000 	 19.869231 	 50.000000 
1_45 	 53.191826 	 100.000000 	 20.000000 	 20.147904 	 75.000000 
1_49 	 53.914506 	 100.000000 	 20.000000 	 20.354895 	 75.000000 
1_55 	 52.887518 	 100.000000 	 20.000000 	 20.602291 	 100.000000 
1_68 	 55.409647 	 100.000000 	 20.000000 	 20.710539 	 100.000000 
1_66 	 58.307257 	 100.000000 	 20.000000 	 20.745833 	 75.000000 
1_101 	 43.513761 	 100.000000 	 20.000000 	 21.049871 	 50.000000 
1_26 	 57.466742 	 100.000000 	 20.000000 	 21.142283 	 100.000000 
1_77 	 0.844128 	 100.000000 	 20.000000 	 21.156505 	 50.000000 
1_93 	 82.839728 	 100.000000 	 20.000000 	 21.575619 	 100.000000 
1_87 	 57.398251 	 100.000000 	 20.000000 	 21.764599 	 100.000000 
1_2 	 9.683609 	 100.000000 	 20.000000 	 21.769533 	 25.000000 
1_30 	 65.505075 	 100.000000 	 20.000000 	 21.862680 	 75.000000 
1_96 	 20.096392 	 100.000000 	 20.000000 	 21.901547 	 50.000000 
1_33 	 59.089446 	 100.000000 	 20.000000 	 22.438812 	 100.000000 
1_47 	 41.604452 	 100.000000 	 20.000000 	 22.466157 	 75.000000 
1_21 	 52.992238 	 100.000000 	 20.000000 	 22.542315 	 100.000000 
1_112 	 59.893735 	 100.000000 	 20.000000 	 22.653167 	 75.000000 
1_90 	 79.744788 	 100.000000 	 20.000000 	 22.986880 	 100.000000 
1_48 	 29.330919 	 100.000000 	 20.000000 	 23.253096 	 75.000000 
1_97 	 46.417220 	 100.000000 	 20.000000 	 23.254581 	 100.000000 
